transaction_id,customer_id,merchant,category,purchase_amount,installment_count,installment_amount,purchase_date,final_due_date,status,credit_score,risk_score,late_fee,default_flag
T001741,C4273,Walmart,Fashion,795.75,3,265.25,2023-01-20,2023-04-20,late,751,9.64,25.79,0
T001742,C8000,Amazon,Grocery,436.62,3,145.54,2023-05-11,2023-08-09,paid,468,38.43,0.0,0
T001743,C1145,BestBuy,Fashion,2435.58,3,811.86,2023-11-25,2024-02-23,ongoing,358,47.43,0.0,0
T001744,C6010,Amazon,Home,1529.54,3,509.85,2023-05-02,2023-07-31,paid,600,25.79,0.0,0
T001745,C4040,IKEA,Office,2827.96,3,942.65,2023-02-10,2023-05-11,ongoing,849,0.0,0.0,0
T001746,C1482,AliExpress,Sports,4023.93,3,1341.31,2023-06-16,2023-09-14,paid,416,44.67,0.0,0
T001747,C4179,BestBuy,Beauty,707.31,4,176.83,2023-05-10,2023-09-07,late,426,43.7,25.42,0
T001748,C2249,Target,Office,2913.98,12,242.83,2023-01-23,2024-01-18,ongoing,704,13.55,0.0,0
T001749,C1630,eBay,Grocery,2539.91,6,423.32,2023-10-06,2024-04-03,ongoing,698,14.49,0.0,0
T001750,C9853,BestBuy,Books,741.79,12,61.82,2023-09-08,2024-09-02,ongoing,814,3.53,0.0,0
T001751,C3852,Nike,Home,3129.39,6,521.56,2023-01-09,2023-07-08,paid,797,5.69,0.0,0
T001752,C1987,Target,Sports,1386.36,3,462.12,2023-01-13,2023-04-13,ongoing,827,1.45,0.0,0
T001753,C8622,eBay,Grocery,2451.98,6,408.66,2023-11-03,2024-05-01,ongoing,697,15.67,0.0,0
T001754,C8327,IKEA,Sports,434.3,3,144.77,2023-11-16,2024-02-14,ongoing,564,27.79,0.0,0
T001755,C9841,Apple Store,Fashion,2311.43,6,385.24,2023-02-21,2023-08-20,paid,562,27.02,0.0,0
T001756,C2100,eBay,Health,1549.66,4,387.42,2023-07-28,2023-11-25,ongoing,697,13.31,0.0,0
T001757,C7652,Nike,Automotive,4116.35,18,228.69,2023-02-07,2024-07-31,paid,826,0.8,0.0,0
T001758,C9632,AliExpress,Office,308.47,3,102.82,2023-04-10,2023-07-09,ongoing,735,12.67,0.0,0
T001759,C8421,eBay,Fashion,2107.57,3,702.52,2023-07-12,2023-10-10,paid,659,20.95,0.0,0
T001760,C6016,BestBuy,Electronics,2305.7,12,192.14,2023-07-10,2024-07-04,defaulted,428,41.91,0.0,1
T001761,C1769,BestBuy,Books,3631.91,3,1210.64,2023-02-20,2023-05-21,ongoing,540,31.05,0.0,0
T001762,C2343,AliExpress,Electronics,2882.08,6,480.35,2023-05-21,2023-11-17,ongoing,521,31.49,0.0,0
T001763,C5358,BestBuy,Electronics,3344.38,6,557.4,2023-06-17,2023-12-14,late,513,33.9,26.24,0
T001764,C7780,IKEA,Home,3890.82,12,324.24,2023-11-07,2024-11-01,ongoing,434,40.18,0.0,0
T001765,C7602,Nike,Beauty,4314.46,18,239.69,2023-04-19,2024-10-10,ongoing,685,16.94,0.0,0
T001766,C3349,Walmart,Office,1586.53,18,88.14,2023-07-26,2025-01-16,late,602,26.53,17.25,0
T001767,C6699,Walmart,Health,2701.66,3,900.55,2023-10-27,2024-01-25,defaulted,586,25.18,0.0,1
T001768,C2241,Apple Store,Fashion,4204.54,12,350.38,2023-04-20,2024-04-14,paid,488,37.26,0.0,0
T001769,C2125,Adidas,Electronics,4947.52,6,824.59,2023-07-15,2024-01-11,ongoing,596,23.49,0.0,0
T001770,C7764,IKEA,Electronics,4450.36,6,741.73,2023-06-01,2023-11-28,ongoing,825,2.0,0.0,0
T001771,C6101,Adidas,Books,1873.05,3,624.35,2023-08-31,2023-11-29,ongoing,688,14.64,0.0,0
T001772,C8843,Walmart,Health,995.95,6,165.99,2023-05-08,2023-11-04,paid,758,8.61,0.0,0
T001773,C1072,eBay,Health,2459.73,18,136.65,2023-04-15,2024-10-06,paid,560,27.69,0.0,0
T001774,C6472,eBay,Health,3714.67,12,309.56,2023-01-10,2024-01-05,late,412,43.29,38.56,0
T001775,C6189,eBay,Fashion,2475.53,4,618.88,2023-12-22,2024-04-20,ongoing,335,51.17,0.0,0
T001776,C3472,BestBuy,Office,2428.82,3,809.61,2023-05-28,2023-08-26,paid,378,46.4,0.0,0
T001777,C1707,BestBuy,Office,4195.2,4,1048.8,2023-12-31,2024-04-29,ongoing,574,28.23,0.0,0
T001778,C2804,Amazon,Fashion,1822.98,12,151.92,2023-12-30,2024-12-24,ongoing,577,28.98,0.0,0
T001779,C7704,eBay,Home,4302.48,6,717.08,2023-05-20,2023-11-16,paid,611,23.5,0.0,0
T001780,C4713,eBay,Fashion,2048.85,4,512.21,2023-07-09,2023-11-06,ongoing,828,0.97,0.0,0
T001781,C6051,Target,Automotive,1657.96,3,552.65,2023-04-04,2023-07-03,paid,503,33.78,0.0,0
T001782,C3475,AliExpress,Grocery,2283.6,4,570.9,2023-08-17,2023-12-15,paid,316,54.82,0.0,0
T001783,C4610,Walmart,Automotive,3818.17,4,954.54,2023-03-04,2023-07-02,defaulted,775,7.79,0.0,1
T001784,C5255,BestBuy,Home,651.86,12,54.32,2023-12-06,2024-11-30,paid,810,3.82,0.0,0
T001785,C8397,Nike,Home,1002.19,6,167.03,2023-01-25,2023-07-24,late,509,32.7,36.09,0
T001786,C2735,BestBuy,Fashion,4758.44,4,1189.61,2023-09-25,2024-01-23,ongoing,798,5.0,0.0,0
T001787,C9258,Nike,Fashion,898.07,4,224.52,2023-10-08,2024-02-05,ongoing,701,14.01,0.0,0
T001788,C8979,Amazon,Beauty,2849.44,3,949.81,2023-01-11,2023-04-11,ongoing,728,13.97,0.0,0
T001789,C3428,Nike,Books,2907.09,18,161.5,2023-11-16,2025-05-09,ongoing,377,48.84,0.0,0
T001790,C8426,BestBuy,Automotive,2460.88,4,615.22,2023-07-20,2023-11-17,paid,379,45.44,0.0,0
T001791,C9533,Apple Store,Office,3232.61,4,808.15,2023-05-06,2023-09-03,paid,605,24.57,0.0,0
T001792,C6249,BestBuy,Beauty,1168.39,4,292.1,2023-11-02,2024-03-01,ongoing,357,48.2,0.0,0
T001793,C6291,IKEA,Health,2774.49,6,462.42,2023-07-09,2024-01-05,ongoing,829,1.74,0.0,0
T001794,C3817,Apple Store,Sports,1876.56,6,312.76,2023-03-30,2023-09-26,ongoing,507,35.81,0.0,0
T001795,C4874,eBay,Office,3316.79,6,552.8,2023-12-21,2024-06-18,paid,810,4.11,0.0,0
T001796,C5211,Walmart,Health,727.59,3,242.53,2023-04-26,2023-07-25,paid,434,40.94,0.0,0
T001797,C1661,Nike,Beauty,2865.12,4,716.28,2023-12-18,2024-04-16,paid,821,1.73,0.0,0
T001798,C4374,BestBuy,Electronics,946.72,3,315.57,2023-06-26,2023-09-24,ongoing,382,48.0,0.0,0
T001799,C1207,BestBuy,Beauty,1411.25,6,235.21,2023-01-14,2023-07-13,ongoing,343,51.2,0.0,0
T001800,C3665,Nike,Beauty,1113.08,3,371.03,2023-09-14,2023-12-13,paid,782,6.67,0.0,0
T001801,C3493,Adidas,Beauty,934.62,6,155.77,2023-07-28,2024-01-24,paid,792,4.67,0.0,0
T001802,C7813,Walmart,Fashion,4132.91,12,344.41,2023-10-08,2024-10-02,ongoing,798,4.54,0.0,0
T001803,C1632,Target,Automotive,1446.4,12,120.53,2023-11-24,2024-11-18,paid,317,55.14,0.0,0
T001804,C4083,AliExpress,Beauty,4637.44,4,1159.36,2023-11-21,2024-03-20,ongoing,593,25.78,0.0,0
T001805,C4719,eBay,Fashion,4850.38,4,1212.6,2023-04-15,2023-08-13,paid,447,39.9,0.0,0
T001806,C8123,Apple Store,Health,2867.02,3,955.67,2023-05-27,2023-08-25,late,771,7.99,35.33,0
T001807,C2679,BestBuy,Books,736.43,6,122.74,2023-10-06,2024-04-03,paid,471,39.02,0.0,0
T001808,C1236,Amazon,Automotive,1888.38,12,157.36,2023-01-09,2024-01-04,ongoing,830,1.36,0.0,0
T001809,C8446,Walmart,Health,3993.72,3,1331.24,2023-04-28,2023-07-27,ongoing,419,41.81,0.0,0
T001810,C5443,Nike,Home,1852.77,4,463.19,2023-04-04,2023-08-02,paid,365,48.84,0.0,0
T001811,C7770,BestBuy,Office,457.91,12,38.16,2023-05-24,2024-05-18,paid,440,41.66,0.0,0
T001812,C7099,Apple Store,Sports,2795.0,12,232.92,2023-10-16,2024-10-10,paid,745,11.35,0.0,0
T001813,C9555,Amazon,Home,4229.48,3,1409.83,2023-01-14,2023-04-14,paid,805,6.03,0.0,0
T001814,C3368,AliExpress,Grocery,3984.73,6,664.12,2023-09-14,2024-03-12,ongoing,488,35.68,0.0,0
T001815,C1285,AliExpress,Books,896.24,3,298.75,2023-12-12,2024-03-11,defaulted,457,37.6,0.0,1
T001816,C1148,Apple Store,Grocery,3372.0,3,1124.0,2023-07-05,2023-10-03,paid,545,32.33,0.0,0
T001817,C5037,Walmart,Electronics,1122.01,12,93.5,2023-12-11,2024-12-05,ongoing,332,51.54,0.0,0
T001818,C7549,Amazon,Electronics,1110.58,12,92.55,2023-07-26,2024-07-20,paid,660,19.49,0.0,0
T001819,C8121,Nike,Beauty,4373.51,6,728.92,2023-12-12,2024-06-09,ongoing,629,22.77,0.0,0
T001820,C5895,Amazon,Books,1267.1,3,422.37,2023-06-21,2023-09-19,ongoing,811,4.09,0.0,0
T001821,C6280,IKEA,Health,1334.66,12,111.22,2023-09-27,2024-09-21,ongoing,370,46.82,0.0,0
T001822,C2012,Nike,Home,28.25,4,7.06,2023-08-09,2023-12-07,paid,612,24.82,0.0,0
T001823,C3785,eBay,Books,4356.58,4,1089.14,2023-06-01,2023-09-29,late,378,48.42,44.11,0
T001824,C4725,Target,Home,3968.16,4,992.04,2023-04-21,2023-08-19,paid,468,38.41,0.0,0
T001825,C5576,eBay,Sports,3145.96,3,1048.65,2023-07-02,2023-09-30,ongoing,479,37.05,0.0,0
T001826,C6782,Target,Health,3757.57,6,626.26,2023-12-05,2024-06-02,ongoing,559,27.56,0.0,0
T001827,C7257,eBay,Grocery,781.44,6,130.24,2023-03-13,2023-09-09,ongoing,785,4.84,0.0,0
T001828,C3408,Amazon,Home,2305.16,3,768.39,2023-10-10,2024-01-08,ongoing,304,53.96,0.0,0
T001829,C1340,Walmart,Sports,1772.32,3,590.77,2023-03-15,2023-06-13,paid,596,24.64,0.0,0
T001830,C3817,Apple Store,Books,491.54,3,163.85,2023-12-21,2024-03-20,late,659,20.91,45.55,0
T001831,C3496,BestBuy,Sports,2443.5,3,814.5,2023-08-03,2023-11-01,ongoing,416,44.53,0.0,0
T001832,C6962,Target,Office,4605.68,6,767.61,2023-11-24,2024-05-22,paid,656,20.04,0.0,0
T001833,C6299,BestBuy,Sports,224.29,12,18.69,2023-01-23,2024-01-18,late,738,11.27,44.1,0
T001834,C8574,IKEA,Sports,1475.02,3,491.67,2023-03-09,2023-06-07,ongoing,630,20.67,0.0,0
T001835,C2689,IKEA,Beauty,1057.52,3,352.51,2023-12-28,2024-03-27,paid,824,4.51,0.0,0
T001836,C4267,BestBuy,Electronics,1209.78,6,201.63,2023-04-03,2023-09-30,paid,487,35.8,0.0,0
T001837,C5406,IKEA,Grocery,4544.46,12,378.7,2023-11-17,2024-11-11,paid,580,25.43,0.0,0
T001838,C9453,Nike,Office,2353.64,4,588.41,2023-11-20,2024-03-19,ongoing,810,3.98,0.0,0
T001839,C2442,BestBuy,Office,2344.84,4,586.21,2023-03-04,2023-07-02,paid,765,10.0,0.0,0
T001840,C9597,IKEA,Electronics,3808.86,6,634.81,2023-08-12,2024-02-08,paid,414,45.15,0.0,0
T001841,C5437,Target,Automotive,793.6,3,264.53,2023-08-13,2023-11-11,ongoing,535,29.54,0.0,0
T001842,C6435,Walmart,Home,2449.15,3,816.38,2023-12-12,2024-03-11,ongoing,637,22.85,0.0,0
T001843,C9435,IKEA,Sports,2164.18,6,360.7,2023-12-03,2024-05-31,ongoing,821,1.99,0.0,0
T001844,C5107,BestBuy,Books,2994.63,6,499.1,2023-04-13,2023-10-10,late,498,33.36,46.03,0
T001845,C1560,Target,Sports,4997.8,6,832.97,2023-08-03,2024-01-30,ongoing,349,51.49,0.0,0
T001846,C9785,BestBuy,Books,3853.01,6,642.17,2023-07-11,2024-01-07,late,441,42.36,25.28,0
T001847,C6548,AliExpress,Sports,2004.38,6,334.06,2023-06-09,2023-12-06,ongoing,827,2.68,0.0,0
T001848,C2826,Amazon,Office,4142.08,3,1380.69,2023-07-26,2023-10-24,ongoing,813,4.0,0.0,0
T001849,C8629,Amazon,Automotive,874.27,4,218.57,2023-09-26,2024-01-24,ongoing,329,53.35,0.0,0
T001850,C9325,Amazon,Electronics,176.56,3,58.85,2023-07-13,2023-10-11,ongoing,381,48.05,0.0,0
T001851,C4138,eBay,Health,1042.13,3,347.38,2023-06-01,2023-08-30,ongoing,330,53.56,0.0,0
T001852,C8693,Nike,Fashion,1718.55,6,286.42,2023-08-25,2024-02-21,paid,632,22.01,0.0,0
T001853,C9264,BestBuy,Grocery,2565.14,12,213.76,2023-03-29,2024-03-23,ongoing,476,39.27,0.0,0
T001854,C8842,Nike,Health,3085.27,18,171.4,2023-01-11,2024-07-04,ongoing,669,20.08,0.0,0
T001855,C7721,BestBuy,Grocery,4555.26,6,759.21,2023-07-06,2024-01-02,ongoing,846,0.0,0.0,0
T001856,C8002,AliExpress,Home,2561.52,3,853.84,2023-08-02,2023-10-31,paid,834,3.0,0.0,0
T001857,C5225,IKEA,Electronics,2518.85,3,839.62,2023-01-15,2023-04-15,paid,405,44.5,0.0,0
T001858,C3978,eBay,Books,274.96,12,22.91,2023-09-23,2024-09-17,paid,396,44.95,0.0,0
T001859,C8373,Walmart,Health,198.68,6,33.11,2023-10-24,2024-04-21,defaulted,529,32.55,0.0,1
T001860,C6907,BestBuy,Health,2767.02,6,461.17,2023-03-14,2023-09-10,ongoing,526,30.62,0.0,0
T001861,C7097,Target,Grocery,2204.94,6,367.49,2023-02-21,2023-08-20,ongoing,670,18.03,0.0,0
T001862,C6656,IKEA,Health,4199.92,6,699.99,2023-05-08,2023-11-04,ongoing,399,46.58,0.0,0
T001863,C9984,Apple Store,Books,824.38,12,68.7,2023-01-28,2024-01-23,ongoing,744,9.45,0.0,0
T001864,C5259,Apple Store,Electronics,149.23,3,49.74,2023-03-06,2023-06-04,paid,767,8.01,0.0,0
T001865,C9286,Walmart,Home,2258.97,6,376.49,2023-01-17,2023-07-16,ongoing,354,51.36,0.0,0
T001866,C6901,Target,Fashion,1206.46,12,100.54,2023-12-17,2024-12-11,ongoing,494,35.31,0.0,0
T001867,C5917,Amazon,Electronics,271.83,3,90.61,2023-05-18,2023-08-16,ongoing,819,2.53,0.0,0
T001868,C9429,eBay,Beauty,3629.88,6,604.98,2023-11-15,2024-05-13,defaulted,723,12.46,0.0,1
T001869,C3530,Nike,Home,580.18,4,145.04,2023-08-17,2023-12-15,late,614,23.68,23.8,0
T001870,C2960,Adidas,Health,3051.39,18,169.52,2023-09-11,2025-03-04,ongoing,427,42.83,0.0,0
T001871,C8045,Adidas,Books,1423.22,3,474.41,2023-07-29,2023-10-27,ongoing,331,53.1,0.0,0
T001872,C2048,eBay,Automotive,888.14,6,148.02,2023-10-21,2024-04-18,late,392,45.61,8.83,0
T001873,C6772,IKEA,Health,1914.26,3,638.09,2023-08-19,2023-11-17,defaulted,818,4.47,0.0,1
T001874,C3529,AliExpress,Office,4012.19,6,668.7,2023-08-29,2024-02-25,ongoing,557,29.43,0.0,0
T001875,C3964,IKEA,Office,1975.67,3,658.56,2023-03-11,2023-06-09,ongoing,519,32.45,0.0,0
T001876,C8137,Apple Store,Automotive,3760.08,3,1253.36,2023-04-14,2023-07-13,late,405,45.13,9.29,0
T001877,C1963,Nike,Fashion,649.29,4,162.32,2023-07-23,2023-11-20,paid,847,1.17,0.0,0
T001878,C1536,Apple Store,Office,3869.54,12,322.46,2023-02-22,2024-02-17,ongoing,715,13.73,0.0,0
T001879,C8340,BestBuy,Fashion,1203.74,3,401.25,2023-11-26,2024-02-24,paid,608,22.43,0.0,0
T001880,C8179,Apple Store,Home,3395.03,3,1131.68,2023-02-23,2023-05-24,late,665,17.18,41.7,0
T001881,C8967,Adidas,Automotive,2839.76,6,473.29,2023-10-03,2024-03-31,late,820,2.14,44.24,0
T001882,C9734,Adidas,Fashion,4647.49,4,1161.87,2023-12-01,2024-03-30,paid,758,8.33,0.0,0
T001883,C1845,Nike,Beauty,1951.93,12,162.66,2023-01-31,2024-01-26,paid,669,18.79,0.0,0
T001884,C6777,Apple Store,Fashion,354.17,3,118.06,2023-05-15,2023-08-13,ongoing,630,20.07,0.0,0
T001885,C4036,eBay,Sports,120.3,6,20.05,2023-02-27,2023-08-26,late,310,55.02,21.44,0
T001886,C6947,eBay,Home,4138.62,3,1379.54,2023-04-15,2023-07-14,ongoing,806,3.46,0.0,0
T001887,C3494,Walmart,Beauty,2635.56,3,878.52,2023-09-23,2023-12-22,late,718,12.44,35.9,0
T001888,C3719,AliExpress,Automotive,3881.84,6,646.97,2023-01-10,2023-07-09,ongoing,421,43.01,0.0,0
T001889,C2884,Nike,Grocery,1191.27,6,198.54,2023-09-10,2024-03-08,late,534,30.46,26.03,0
T001890,C5349,Apple Store,Health,1741.79,6,290.3,2023-10-22,2024-04-19,ongoing,630,23.54,0.0,0
T001891,C6179,Nike,Books,174.77,4,43.69,2023-06-05,2023-10-03,ongoing,842,0.0,0.0,0
T001892,C7610,IKEA,Office,4808.42,4,1202.1,2023-06-07,2023-10-05,ongoing,647,20.08,0.0,0
T001893,C7430,Amazon,Sports,3347.64,4,836.91,2023-02-06,2023-06-06,paid,711,15.3,0.0,0
T001894,C8154,Target,Sports,4667.7,18,259.32,2023-04-29,2024-10-20,late,523,33.16,27.71,0
T001895,C7488,IKEA,Grocery,1345.84,3,448.61,2023-03-08,2023-06-06,paid,452,38.97,0.0,0
T001896,C5737,IKEA,Health,3067.03,3,1022.34,2023-08-30,2023-11-28,ongoing,511,33.58,0.0,0
T001897,C7525,Apple Store,Health,3400.54,4,850.14,2023-10-26,2024-02-23,ongoing,391,46.73,0.0,0
T001898,C4850,Amazon,Office,1604.81,6,267.47,2023-08-01,2024-01-28,late,630,23.89,44.73,0
T001899,C1689,eBay,Fashion,4244.34,3,1414.78,2023-11-04,2024-02-02,paid,766,9.97,0.0,0
T001900,C6175,eBay,Automotive,4737.13,12,394.76,2023-04-11,2024-04-05,paid,527,31.67,0.0,0
T001901,C9648,IKEA,Health,4427.15,3,1475.72,2023-02-25,2023-05-26,paid,493,37.69,0.0,0
T001902,C6078,AliExpress,Health,3701.86,12,308.49,2023-11-28,2024-11-22,paid,829,0.11,0.0,0
T001903,C6448,eBay,Books,1405.39,3,468.46,2023-11-20,2024-02-18,ongoing,542,28.91,0.0,0
T001904,C2179,BestBuy,Beauty,1426.04,6,237.67,2023-08-27,2024-02-23,paid,688,17.5,0.0,0
T001905,C7406,IKEA,Beauty,4817.72,12,401.48,2023-08-19,2024-08-13,paid,575,26.3,0.0,0
T001906,C9591,Target,Books,76.17,3,25.39,2023-12-28,2024-03-27,late,749,8.34,21.81,0
T001907,C7907,Amazon,Electronics,3587.35,18,199.3,2023-04-02,2024-09-23,late,777,6.25,37.47,0
T001908,C9800,Walmart,Automotive,3538.57,4,884.64,2023-10-06,2024-02-03,ongoing,779,6.8,0.0,0
T001909,C2638,Adidas,Health,3122.88,12,260.24,2023-04-19,2024-04-13,ongoing,587,27.22,0.0,0
T001910,C6671,Nike,Office,4950.79,6,825.13,2023-11-13,2024-05-11,ongoing,839,1.6,0.0,0
T001911,C7928,IKEA,Automotive,1576.6,4,394.15,2023-06-17,2023-10-15,ongoing,629,21.05,0.0,0
T001912,C2382,eBay,Grocery,1716.36,3,572.12,2023-10-27,2024-01-25,paid,769,8.11,0.0,0
T001913,C2403,Nike,Sports,417.72,4,104.43,2023-08-06,2023-12-04,late,833,3.4,24.47,0
T001914,C4292,Target,Health,2227.92,3,742.64,2023-08-10,2023-11-08,ongoing,766,9.66,0.0,0
T001915,C1419,Apple Store,Electronics,1323.72,3,441.24,2023-06-10,2023-09-08,ongoing,719,12.39,0.0,0
T001916,C5517,Adidas,Office,1733.35,3,577.78,2023-01-16,2023-04-16,late,421,44.83,24.45,0
T001917,C4302,AliExpress,Automotive,4176.99,4,1044.25,2023-10-05,2024-02-02,late,607,25.13,37.13,0
T001918,C8857,Walmart,Home,4679.04,6,779.84,2023-02-26,2023-08-25,ongoing,633,19.95,0.0,0
T001919,C8870,Apple Store,Sports,949.02,3,316.34,2023-03-03,2023-06-01,paid,719,11.24,0.0,0
T001920,C6693,Target,Health,1878.23,3,626.08,2023-12-29,2024-03-28,ongoing,625,21.17,0.0,0
T001921,C1767,eBay,Automotive,4644.94,6,774.16,2023-11-23,2024-05-21,ongoing,549,31.01,0.0,0
T001922,C3044,BestBuy,Automotive,332.5,3,110.83,2023-08-30,2023-11-28,ongoing,394,44.33,0.0,0
T001923,C2549,Amazon,Office,484.49,3,161.5,2023-03-31,2023-06-29,ongoing,595,25.55,0.0,0
T001924,C7140,Apple Store,Sports,834.89,3,278.3,2023-03-13,2023-06-11,ongoing,483,35.07,0.0,0
T001925,C4716,Apple Store,Beauty,2986.18,12,248.85,2023-11-22,2024-11-16,late,559,30.78,35.7,0
T001926,C5481,Walmart,Beauty,773.6,12,64.47,2023-01-30,2024-01-25,paid,485,35.88,0.0,0
T001927,C8898,Amazon,Home,4841.18,4,1210.3,2023-12-25,2024-04-23,ongoing,708,15.83,0.0,0
T001928,C7548,Target,Fashion,2247.4,6,374.57,2023-10-15,2024-04-12,ongoing,368,49.98,0.0,0
T001929,C3293,Nike,Books,2520.05,4,630.01,2023-03-27,2023-07-25,ongoing,307,52.32,0.0,0
T001930,C5837,Nike,Health,1252.13,6,208.69,2023-08-22,2024-02-18,paid,564,28.46,0.0,0
T001931,C8758,Amazon,Office,2368.03,6,394.67,2023-08-23,2024-02-19,late,783,4.8,36.21,0
T001932,C7793,AliExpress,Health,3318.02,6,553.0,2023-11-09,2024-05-07,ongoing,670,19.63,0.0,0
T001933,C8638,IKEA,Office,3762.11,3,1254.04,2023-12-31,2024-03-30,ongoing,382,46.87,0.0,0
T001934,C8993,AliExpress,Beauty,3775.49,3,1258.5,2023-09-22,2023-12-21,paid,510,32.3,0.0,0
T001935,C7007,AliExpress,Office,2900.01,4,725.0,2023-10-14,2024-02-11,paid,612,22.24,0.0,0
T001936,C6542,Apple Store,Sports,4524.19,12,377.02,2023-11-23,2024-11-17,ongoing,636,20.93,0.0,0
T001937,C7356,Apple Store,Fashion,4091.6,6,681.93,2023-09-26,2024-03-24,paid,789,7.86,0.0,0
T001938,C9433,Adidas,Home,3791.31,12,315.94,2023-07-05,2024-06-29,paid,702,15.57,0.0,0
T001939,C8380,eBay,Electronics,301.64,18,16.76,2023-05-11,2024-11-01,ongoing,490,37.47,0.0,0
T001940,C3385,Target,Beauty,59.22,3,19.74,2023-10-18,2024-01-16,ongoing,634,21.07,0.0,0
T001941,C5268,Target,Electronics,1081.93,6,180.32,2023-10-04,2024-04-01,ongoing,821,1.07,0.0,0
T001942,C1671,Adidas,Electronics,3326.03,6,554.34,2023-11-16,2024-05-14,late,386,48.3,9.84,0
T001943,C1163,Apple Store,Grocery,2070.71,18,115.04,2023-12-17,2025-06-09,defaulted,361,46.97,0.0,1
T001944,C9656,Walmart,Fashion,2026.97,18,112.61,2023-06-29,2024-12-20,late,686,18.19,14.38,0
T001945,C5592,Walmart,Books,4425.82,6,737.64,2023-10-17,2024-04-14,paid,445,39.97,0.0,0
T001946,C5795,eBay,Automotive,4480.43,3,1493.48,2023-06-12,2023-09-10,paid,452,37.84,0.0,0
T001947,C5798,Amazon,Sports,4548.15,6,758.02,2023-09-28,2024-03-26,paid,648,20.96,0.0,0
T001948,C7036,Apple Store,Office,1586.54,3,528.85,2023-04-06,2023-07-05,late,477,39.22,39.0,0
T001949,C3355,Nike,Health,3463.0,6,577.17,2023-09-19,2024-03-17,ongoing,786,8.26,0.0,0
T001950,C6887,Nike,Books,1376.38,12,114.7,2023-12-31,2024-12-25,ongoing,546,29.04,0.0,0
T001951,C8961,Apple Store,Health,973.28,4,243.32,2023-12-19,2024-04-17,paid,553,28.42,0.0,0
T001952,C6827,BestBuy,Home,943.55,6,157.26,2023-10-15,2024-04-12,paid,799,5.36,0.0,0
T001953,C9737,Amazon,Home,1726.99,4,431.75,2023-03-24,2023-07-22,ongoing,840,1.55,0.0,0
T001954,C5719,Nike,Sports,2164.04,4,541.01,2023-08-13,2023-12-11,paid,651,20.86,0.0,0
T001955,C1593,IKEA,Office,4158.97,4,1039.74,2023-08-11,2023-12-09,paid,811,2.62,0.0,0
T001956,C5839,AliExpress,Office,621.46,6,103.58,2023-04-28,2023-10-25,ongoing,312,55.64,0.0,0
T001957,C8394,Apple Store,Beauty,3681.26,12,306.77,2023-07-11,2024-07-05,paid,450,40.55,0.0,0
T001958,C4493,BestBuy,Office,2668.99,12,222.42,2023-03-20,2024-03-14,ongoing,349,51.49,0.0,0
T001959,C7164,IKEA,Automotive,1457.53,3,485.84,2023-03-19,2023-06-17,late,514,33.76,35.18,0
T001960,C3672,AliExpress,Books,2476.78,12,206.4,2023-05-27,2024-05-21,ongoing,671,17.56,0.0,0
T001961,C5200,AliExpress,Books,1517.21,6,252.87,2023-04-17,2023-10-14,paid,412,45.71,0.0,0
T001962,C1016,eBay,Health,2990.51,3,996.84,2023-09-28,2023-12-27,ongoing,551,30.23,0.0,0
T001963,C4191,Amazon,Grocery,2183.37,3,727.79,2023-09-01,2023-11-30,ongoing,640,22.47,0.0,0
T001964,C1392,Apple Store,Sports,842.92,3,280.97,2023-03-14,2023-06-12,paid,352,51.61,0.0,0
T001965,C9616,BestBuy,Sports,605.0,12,50.42,2023-12-23,2024-12-17,ongoing,429,42.8,0.0,0
T001966,C7272,Adidas,Automotive,2744.81,6,457.47,2023-12-20,2024-06-17,ongoing,492,36.0,0.0,0
T001967,C1571,eBay,Office,4514.5,6,752.42,2023-01-26,2023-07-25,ongoing,356,47.41,0.0,0
T001968,C4631,Walmart,Grocery,1736.19,3,578.73,2023-07-29,2023-10-27,late,396,43.56,37.47,0
T001969,C7172,IKEA,Beauty,3671.68,6,611.95,2023-04-02,2023-09-29,paid,497,34.1,0.0,0
T001970,C8177,Adidas,Beauty,3301.84,3,1100.61,2023-05-05,2023-08-03,ongoing,446,39.14,0.0,0
T001971,C9433,IKEA,Books,4659.49,4,1164.87,2023-03-14,2023-07-12,paid,594,24.62,0.0,0
T001972,C4897,Apple Store,Automotive,4109.38,6,684.9,2023-05-03,2023-10-30,late,311,53.12,13.28,0
T001973,C9123,BestBuy,Electronics,2843.86,3,947.95,2023-11-05,2024-02-03,paid,632,21.24,0.0,0
T001974,C3279,BestBuy,Electronics,3293.73,12,274.48,2023-07-03,2024-06-27,ongoing,519,32.78,0.0,0
T001975,C9980,AliExpress,Office,4494.47,3,1498.16,2023-07-06,2023-10-04,paid,697,13.7,0.0,0
T001976,C8451,Adidas,Books,2012.61,6,335.44,2023-07-17,2024-01-13,ongoing,641,19.07,0.0,0
T001977,C9906,BestBuy,Automotive,1650.8,4,412.7,2023-03-19,2023-07-17,ongoing,811,4.6,0.0,0
T001978,C1775,Nike,Electronics,78.79,6,13.13,2023-12-14,2024-06-11,ongoing,471,38.05,0.0,0
T001979,C7869,IKEA,Fashion,4137.09,3,1379.03,2023-07-05,2023-10-03,paid,767,8.08,0.0,0
T001980,C3247,AliExpress,Health,4009.88,3,1336.63,2023-12-10,2024-03-09,ongoing,465,39.04,0.0,0
T001981,C8088,Apple Store,Home,544.66,12,45.39,2023-09-10,2024-09-04,late,469,39.41,21.56,0
